DATE_TIME,TIME_EPOCH,VOLTAGE,CURRENT,TEMP_SENSOR1,TEMP_SENSOR2,TEMP_SENSOR3,HEATER1_STATUS,HEATER2_STATUS,HEATER3_STATUS,MOTION_SENSOR_STATUS
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.64,20.8,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,11.0,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,12.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,217.94,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.67,,,,1.0,0.0,1.0,
2021-08-26 17:46:40,1630000000000.0,219.04,13.67,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.67,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.67,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.04,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.04,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.04,13.15,20.8,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,15.0,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.12,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.04,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,12.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.04,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.12,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.15,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,1.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.36,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.36,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.28,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.36,11.1,20.8,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,23.0,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.36,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.36,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,12.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.36,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.36,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,1.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.52,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.52,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.52,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.44,12.13,20.95,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,25.0,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.52,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.52,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,15.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.87,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.52,11.87,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.87,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.87,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.52,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.13,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,1.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.6,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.64,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,12.38,20.95,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,27.0,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,17.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.38,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.41,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,13.41,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.41,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,13.41,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.6,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,12.9,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,1.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.76,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,9.56,21.26,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.56,,,28.0,,,,
2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,9.56,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.56,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,19.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.68,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,1.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.84,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.76,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.82,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,9.3,21.41,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,30.0,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.76,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,20.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.76,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.3,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,1.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.92,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,11.1,21.88,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,30.0,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,11.61,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.61,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,21.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.36,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,0.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.84,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,1.0
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.84,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,11.1,21.88,,,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,31.0,,,,
2021-08-26 17:46:40,1630000000000.0,,11.1,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,21.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.33,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.84,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,10.59,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,0.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.92,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,0.0
2021-08-26 17:46:40,1630000000000.0,,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,9.05,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.28,20.95,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,32.0,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,21.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.79,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.28,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.51,,,,0.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.92,7.51,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.51,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.51,,,,,,,0.0
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,7.77,20.49,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,33.0,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.51,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,7.51,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.51,,23.0,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.51,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,0.0,1.0,0.0,
2021-08-26 17:46:40,1630000000000.0,219.92,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.53,,,,,,,0.0
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,8.02,,,,,,,
2021-08-26 17:46:40,1630000000000.0,,7.77,,,,,,,
2021-08-26 17:46:40,1630000000000.0,219.92,7.77,20.04,,,,,,
